week,season,team,win,rb,db,lb,dl,te,wr,p,ol,ls,qb,k,avg_snaps,out,age,win_perc,lag_win_perc
11,2016,Miami Dolphins,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.21446656931213,10.0,26.16,0.625,0.375
12,2016,Miami Dolphins,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,51.03335820899981,10.0,26.16,0.625,0.375
13,2016,Miami Dolphins,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,49.55447713766716,9.0,26.16,0.625,0.375
14,2016,Miami Dolphins,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,51.165112935636735,11.0,26.16,0.625,0.375
15,2016,Miami Dolphins,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,48.20712136843639,9.0,26.16,0.625,0.375
16,2016,Miami Dolphins,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,48.92535598046705,10.0,26.16,0.625,0.375
17,2016,Miami Dolphins,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,49.35720477394018,12.0,26.16,0.625,0.375
2,2017,Miami Dolphins,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,35.55278260142291,9.0,26.23,0.375,0.625
3,2017,Miami Dolphins,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,35.53038105360939,10.0,26.23,0.375,0.625
4,2017,Miami Dolphins,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,29.8688781507351,12.0,26.23,0.375,0.625
5,2017,Miami Dolphins,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,31.908238196466534,10.0,26.23,0.375,0.625
6,2017,Miami Dolphins,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,32.966790055566335,10.0,26.23,0.375,0.625
7,2017,Miami Dolphins,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,32.966790055566335,10.0,26.23,0.375,0.625
8,2017,Miami Dolphins,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,32.3836097685275,12.0,26.23,0.375,0.625
9,2017,Miami Dolphins,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,34.32182739344219,11.0,26.23,0.375,0.625
10,2017,Miami Dolphins,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,35.72027339188819,11.0,26.23,0.375,0.625
11,2017,Miami Dolphins,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,38.675634064410346,10.0,26.23,0.375,0.625
12,2017,Miami Dolphins,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,35.603878227825575,14.0,26.23,0.375,0.625
13,2017,Miami Dolphins,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,34.77594982323354,16.0,26.23,0.375,0.625
14,2017,Miami Dolphins,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,34.239855598309525,16.0,26.23,0.375,0.625
15,2017,Miami Dolphins,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,34.60772307391823,18.0,26.23,0.375,0.625
16,2017,Miami Dolphins,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,35.44408178231017,18.0,26.23,0.375,0.625
17,2017,Miami Dolphins,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,35.658782579084914,21.0,26.23,0.375,0.625
1,2018,Miami Dolphins,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,28.06545773348099,4.0,26.36,0.4375,0.375
2,2018,Miami Dolphins,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,36.10511343953205,5.0,26.36,0.4375,0.375
3,2018,Miami Dolphins,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,40.5022562966749,5.0,26.36,0.4375,0.375
4,2018,Miami Dolphins,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,35.1448602911946,10.0,26.36,0.4375,0.375
5,2018,Miami Dolphins,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,33.189140272557914,12.0,26.36,0.4375,0.375
6,2018,Miami Dolphins,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,34.844416266751054,12.0,26.36,0.4375,0.375
7,2018,Miami Dolphins,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,32.9276564530679,13.0,26.36,0.4375,0.375
8,2018,Miami Dolphins,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,35.09639478399171,13.0,26.36,0.4375,0.375
9,2018,Miami Dolphins,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,35.31102271275236,12.0,26.36,0.4375,0.375
10,2018,Miami Dolphins,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,41.56325487296988,14.0,26.36,0.4375,0.375
12,2018,Miami Dolphins,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,32.02203046953047,11.0,26.36,0.4375,0.375
13,2018,Miami Dolphins,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,34.56405457664508,13.0,26.36,0.4375,0.375
14,2018,Miami Dolphins,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,33.40539330327792,13.0,26.36,0.4375,0.375
15,2018,Miami Dolphins,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,33.40539330327792,13.0,26.36,0.4375,0.375
16,2018,Miami Dolphins,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,35.0517676776119,17.0,26.36,0.4375,0.375
17,2018,Miami Dolphins,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,35.74394135245628,15.0,26.36,0.4375,0.375
1,2019,Miami Dolphins,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.25691154170442,8.0,25.39,0.3125,0.4375
2,2019,Miami Dolphins,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.19285555771747,12.0,25.39,0.3125,0.4375
3,2019,Miami Dolphins,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,38.801296972055425,11.0,25.39,0.3125,0.4375
4,2019,Miami Dolphins,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36.566829288522335,16.0,25.39,0.3125,0.4375
6,2019,Miami Dolphins,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.543535633974976,13.0,25.39,0.3125,0.4375
7,2019,Miami Dolphins,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.81333527838271,15.0,25.39,0.3125,0.4375
8,2019,Miami Dolphins,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.440064890027884,14.0,25.39,0.3125,0.4375
9,2019,Miami Dolphins,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,39.18061929628876,16.0,25.39,0.3125,0.4375
10,2019,Miami Dolphins,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,39.833744296288764,16.0,25.39,0.3125,0.4375
11,2019,Miami Dolphins,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,38.91108426261292,14.0,25.39,0.3125,0.4375
12,2019,Miami Dolphins,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,39.13742445386182,14.0,25.39,0.3125,0.4375
13,2019,Miami Dolphins,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.77360441363366,16.0,25.39,0.3125,0.4375
14,2019,Miami Dolphins,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.87464103815827,19.0,25.39,0.3125,0.4375
15,2019,Miami Dolphins,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,31.56086671366311,22.0,25.39,0.3125,0.4375
16,2019,Miami Dolphins,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,33.797354091983514,22.0,25.39,0.3125,0.4375
17,2019,Miami Dolphins,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,34.2110654875115,23.0,25.39,0.3125,0.4375
1,2013,Minnesota Vikings,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,31.964740573436227,4.0,26.07,0.375,0.625
2,2013,Minnesota Vikings,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.56521739130435,2.0,26.07,0.375,0.625
3,2013,Minnesota Vikings,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.594012204424104,3.0,26.07,0.375,0.625
4,2013,Minnesota Vikings,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,41.643220597423465,5.0,26.07,0.375,0.625
6,2013,Minnesota Vikings,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26.75409836065574,2.0,26.07,0.375,0.625
7,2013,Minnesota Vikings,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.00527474043442,5.0,26.07,0.375,0.625
8,2013,Minnesota Vikings,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.787908420768833,6.0,26.07,0.375,0.625
9,2013,Minnesota Vikings,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.460052514312416,8.0,26.07,0.375,0.625
10,2013,Minnesota Vikings,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,41.9299879344123,10.0,26.07,0.375,0.625
11,2013,Minnesota Vikings,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.4103958927872,5.0,26.07,0.375,0.625
12,2013,Minnesota Vikings,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.86915393654524,5.0,26.07,0.375,0.625
13,2013,Minnesota Vikings,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.86915393654524,5.0,26.07,0.375,0.625
14,2013,Minnesota Vikings,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.91482138385203,5.0,26.07,0.375,0.625
15,2013,Minnesota Vikings,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,40.44954050481685,9.0,26.07,0.375,0.625
16,2013,Minnesota Vikings,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.54981897838414,6.0,26.07,0.375,0.625
17,2013,Minnesota Vikings,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32.45565926292009,8.0,26.07,0.375,0.625
1,2014,Minnesota Vikings,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.173548576434335,8.0,25.63,0.4375,0.375
2,2014,Minnesota Vikings,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,24.442548576434334,8.0,25.63,0.4375,0.375
3,2014,Minnesota Vikings,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,24.840524599080602,7.0,25.63,0.4375,0.375
4,2014,Minnesota Vikings,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,29.658871174463417,9.0,25.63,0.4375,0.375
5,2014,Minnesota Vikings,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,31.361672492730843,9.0,25.63,0.4375,0.375
6,2014,Minnesota Vikings,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,34.21322177636822,7.0,25.63,0.4375,0.375
7,2014,Minnesota Vikings,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,32.12943052206875,8.0,25.63,0.4375,0.375
8,2014,Minnesota Vikings,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,31.312966250691794,8.0,25.63,0.4375,0.375
9,2014,Minnesota Vikings,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27.670513289911167,8.0,25.63,0.4375,0.375
11,2014,Minnesota Vikings,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30.728549004196882,8.0,25.63,0.4375,0.375
12,2014,Minnesota Vikings,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29.707328665211953,7.0,25.63,0.4375,0.375
13,2014,Minnesota Vikings,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,33.090068612040014,8.0,25.63,0.4375,0.375
14,2014,Minnesota Vikings,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,34.40965178885682,10.0,25.63,0.4375,0.375
15,2014,Minnesota Vikings,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,37.70344107770669,10.0,25.63,0.4375,0.375
16,2014,Minnesota Vikings,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,37.50308267893336,9.0,25.63,0.4375,0.375
17,2014,Minnesota Vikings,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,36.654675301902415,11.0,25.63,0.4375,0.375
1,2015,Minnesota Vikings,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.12479410002995,3.0,26.13,0.6875,0.4375
2,2015,Minnesota Vikings,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.12479410002995,3.0,26.13,0.6875,0.4375
3,2015,Minnesota Vikings,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.12479410002995,3.0,26.13,0.6875,0.4375
4,2015,Minnesota Vikings,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.807918300253206,6.0,26.13,0.6875,0.4375
6,2015,Minnesota Vikings,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.75063403577555,5.0,26.13,0.6875,0.4375
7,2015,Minnesota Vikings,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.07874648557474,5.0,26.13,0.6875,0.4375
8,2015,Minnesota Vikings,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33.737186478296245,8.0,26.13,0.6875,0.4375
9,2015,Minnesota Vikings,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.99704543049419,7.0,26.13,0.6875,0.4375
10,2015,Minnesota Vikings,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.58670046596812,8.0,26.13,0.6875,0.4375
11,2015,Minnesota Vikings,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.610669258403725,7.0,26.13,0.6875,0.4375
12,2015,Minnesota Vikings,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.69455958002289,8.0,26.13,0.6875,0.4375
13,2015,Minnesota Vikings,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.5039879024183,8.0,26.13,0.6875,0.4375
14,2015,Minnesota Vikings,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.78280750141479,12.0,26.13,0.6875,0.4375
15,2015,Minnesota Vikings,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.88565523065392,11.0,26.13,0.6875,0.4375
16,2015,Minnesota Vikings,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0651883189818,9.0,26.13,0.6875,0.4375
17,2015,Minnesota Vikings,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.7509991297926,9.0,26.13,0.6875,0.4375
1,2016,Minnesota Vikings,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24.969387300374695,7.0,26.57,0.5,0.6875
2,2016,Minnesota Vikings,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,28.87303836628991,7.0,26.57,0.5,0.6875
3,2016,Minnesota Vikings,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30.881792601796818,8.0,26.57,0.5,0.6875
4,2016,Minnesota Vikings,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,29.88103786826384,9.0,26.57,0.5,0.6875
5,2016,Minnesota Vikings,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,31.81651869811267,11.0,26.57,0.5,0.6875
7,2016,Minnesota Vikings,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,29.917785866453013,11.0,26.57,0.5,0.6875
8,2016,Minnesota Vikings,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,29.216158154934195,13.0,26.57,0.5,0.6875
9,2016,Minnesota Vikings,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,31.65632575115502,11.0,26.57,0.5,0.6875
10,2016,Minnesota Vikings,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,27.765278437193587,12.0,26.57,0.5,0.6875
11,2016,Minnesota Vikings,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30.749093423819392,9.0,26.57,0.5,0.6875
12,2016,Minnesota Vikings,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,34.04443447921727,12.0,26.57,0.5,0.6875
13,2016,Minnesota Vikings,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30.726085811400523,12.0,26.57,0.5,0.6875
14,2016,Minnesota Vikings,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,32.81354979428762,13.0,26.57,0.5,0.6875
15,2016,Minnesota Vikings,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,37.749060084760856,12.0,26.57,0.5,0.6875
16,2016,Minnesota Vikings,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,32.575112785683125,12.0,26.57,0.5,0.6875
17,2016,Minnesota Vikings,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,31.855884510597537,15.0,26.57,0.5,0.6875
1,2017,Minnesota Vikings,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.8125,2.0,26.38,0.8125,0.5
2,2017,Minnesota Vikings,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.8125,2.0,26.38,0.8125,0.5
3,2017,Minnesota Vikings,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.8125,2.0,26.38,0.8125,0.5
4,2017,Minnesota Vikings,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27.239779874213838,3.0,26.38,0.8125,0.5
5,2017,Minnesota Vikings,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30.27846191785422,5.0,26.38,0.8125,0.5
6,2017,Minnesota Vikings,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,37.85708528292295,6.0,26.38,0.8125,0.5
7,2017,Minnesota Vikings,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,33.71711958824028,6.0,26.38,0.8125,0.5
8,2017,Minnesota Vikings,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30.266989880917176,6.0,26.38,0.8125,0.5
10,2017,Minnesota Vikings,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40.27026603320808,6.0,26.38,0.8125,0.5
11,2017,Minnesota Vikings,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,44.43653502507607,6.0,26.38,0.8125,0.5
12,2017,Minnesota Vikings,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40.47430273833672,4.0,26.38,0.8125,0.5
13,2017,Minnesota Vikings,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40.47430273833672,4.0,26.38,0.8125,0.5
14,2017,Minnesota Vikings,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,41.8535080271082,6.0,26.38,0.8125,0.5
15,2017,Minnesota Vikings,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,34.84033812997636,5.0,26.38,0.8125,0.5
16,2017,Minnesota Vikings,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,31.594890973630832,4.0,26.38,0.8125,0.5
17,2017,Minnesota Vikings,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,33.504905854097814,8.0,26.38,0.8125,0.5
1,2018,Minnesota Vikings,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22.981894946139132,9.0,26.09,0.5625,0.8125
2,2018,Minnesota Vikings,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25.54799976509279,8.0,26.09,0.5625,0.8125
3,2018,Minnesota Vikings,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25.619505495205537,11.0,26.09,0.5625,0.8125
4,2018,Minnesota Vikings,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25.773259332476336,11.0,26.09,0.5625,0.8125
5,2018,Minnesota Vikings,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26.129745625367885,12.0,26.09,0.5625,0.8125
6,2018,Minnesota Vikings,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30.077796548327008,12.0,26.09,0.5625,0.8125
7,2018,Minnesota Vikings,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,36.315850226827635,13.0,26.09,0.5625,0.8125
8,2018,Minnesota Vikings,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,37.461449726260426,14.0,26.09,0.5625,0.8125
9,2018,Minnesota Vikings,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,30.6212580167193,13.0,26.09,0.5625,0.8125
11,2018,Minnesota Vikings,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30.564975445548065,11.0,26.09,0.5625,0.8125
12,2018,Minnesota Vikings,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,24.90263200577666,12.0,26.09,0.5625,0.8125
13,2018,Minnesota Vikings,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,24.050026254069383,10.0,26.09,0.5625,0.8125
14,2018,Minnesota Vikings,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,27.25877297231071,11.0,26.09,0.5625,0.8125
15,2018,Minnesota Vikings,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,23.55201038105351,10.0,26.09,0.5625,0.8125
16,2018,Minnesota Vikings,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31.55063145110315,10.0,26.09,0.5625,0.8125
17,2018,Minnesota Vikings,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,32.291073223760016,13.0,26.09,0.5625,0.8125
1,2019,Minnesota Vikings,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.617540322580645,4.0,26.1,0.625,0.5625
2,2019,Minnesota Vikings,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,34.25350521571452,7.0,26.1,0.625,0.5625
3,2019,Minnesota Vikings,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.46007724833306,5.0,26.1,0.625,0.5625
4,2019,Minnesota Vikings,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,23.889272700983227,6.0,26.1,0.625,0.5625
5,2019,Minnesota Vikings,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.788363610074136,6.0,26.1,0.625,0.5625
6,2019,Minnesota Vikings,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,30.120041931752457,6.0,26.1,0.625,0.5625
7,2019,Minnesota Vikings,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.41243131868132,4.0,26.1,0.625,0.5625
8,2019,Minnesota Vikings,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.788804945054945,4.0,26.1,0.625,0.5625
9,2019,Minnesota Vikings,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.088369963369967,3.0,26.1,0.625,0.5625
10,2019,Minnesota Vikings,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,37.40636562898019,7.0,26.1,0.625,0.5625
11,2019,Minnesota Vikings,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,34.351009942438516,7.0,26.1,0.625,0.5625
